Point Départ,KNN,TWO_OPT,Amélioration (%)
Nice,39.28,29.33,25.33
Montpellier,37.13,30.35,18.27
Nantes,34.41,29.33,14.77
Bordeaux,34.41,29.33,14.77
Lille,35.31,30.35,14.05
Marseille,32.1,30.35,5.46
Strasbourg,31.89,30.35,4.84
Paris,31.89,30.35,4.84
Toulouse,31.89,30.35,4.84
Lyon,30.94,30.35,1.92
